"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-29","9.17",,,,," 1751","0.00",,,,,"74","46",,,"   90","   90",,,"19.9","28.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-04-30","8.50",,,,," 1018","0.00",,,,,"63","44",,,"   80","  100",,,"17.0","21.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-01","4.47",,,,," 0613","0.00",,,,,"60","43",,,"  140","  140",,,"13.0","28.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-02","4.70",,,,," 1511","0.00",,,,,"66","41",,,"  140","  130",,,"16.1","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-03","4.03",,,,," 1515","0.00",,,,,"78","42",,,"  150","  180",,,"15.0","21.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-04","5.82",,,,," 1315","0.00",,,,,"81","48",,,"  180","  160",,,"21.0","30.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-05","4.70",,,,," 1522","0.00",,,,,"80","57",,,"  170","  150",,,"12.1","23.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-06","5.59",,,,," 1420","0.01",,,,,"68","44",,,"   70","   90",,,"13.0","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-07","5.37",,,,," 1735","0.00",,,,,"77","47",,,"  150","   50",,,"15.0","19.9","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-08","4.70",,,,," 1502","0.00",,,,,"81","51",,,"  160","  150",,,"15.0","19.9","    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-09","5.37",,,,," 0640","0.00",,,,,"66","53",,,"  120","   60",,,"12.1","17.0","    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-10","3.80",,,,," 1331","0.02",,,,,"80","59",,,"  170","  230",,,"14.1","21.0","    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-11","5.82",,,,," 1537","0.00",,,,,"82","63",,,"  160","  170",,,"17.0","23.0","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-12","9.17",,,,," 2155","0.00",,,,,"84","60",,,"  330","  320",,,"30.0","38.0","    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-13","14.76",,,,," 0035","0.00",,,,,"68","48",,,"  310","  300",,,"28.0","38.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-14","7.16",,,,," 0718","0.00",,,,,"70","43",,,"  330","  340",,,"18.1","21.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-15","5.59",,,,," 1512","0.00",,,,,"73","45",,,"  160","  160",,,"17.0","23.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-16","3.13",,,,," 2144","0.96",,,,,"72","54",,,"  290","  280",,,"10.1","15.0","    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-17","3.80",,,,," 0538","0.03",,,,,"82","64",,,"  300","  360",,,"10.1","16.1","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-18","6.93",,,,," 0814","0.00",,,,,"67","56",,,"   80","  100",,,"16.1","23.0","    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-19","4.47",,,,," 2240","0.04",,,,,"75","54",,,"  350","  350",,,"21.0","28.0","    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-20","12.97",,,,," 1234","0.00",,,,,"60","48",,,"  300","  320",,,"25.1","32.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-21","3.80",,,,," 1305","0.00",,,,,"61","45",,,"  180","  190",,,"15.0","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-22","12.08",,,,," 2354","0.00",,,,,"72","50",,,"  330","  320",,,"25.1","33.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-23","8.50",,,,," 0043","0.00",,,,,"66","42",,,"  310","  310",,,"23.0","31.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-24","5.37",,,,," 1614","0.00",,,,,"79","48",,,"  170","  190",,,"15.0","21.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-25","5.59",,,,," 1343","0.00",,,,,"82","55",,,"  150","  140",,,"18.1","23.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-26","5.82",,,,," 1454","0.00",,,,,"85","59",,,"  160","  180",,,"15.0","19.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-27","6.04",,,,," 1522","0.34",,,,,"81","62",,,"  160","  140",,,"18.1","23.0","    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-28","5.14",,,,," 1534","0.00",,,,,"82","62",,,"  180","  170",,,"14.1","19.9","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-29","4.92",,,,," 1113","0.00",,,,,"81","58",,,"  140","  120",,,"12.1","16.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-30","7.61",,,,," 1824","0.00",,,,,"82","59",,,"  160","  170",,,"18.1","23.9","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-05-31","5.37",,,,," 1502","2.46",,,,,"80","54",,,"  330","  340",,,"31.1","36.0","    1","    1","    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-01","8.72",,,,," 0116","0.94",,,,,"55","48",,,"  100","   90",,,"17.0","23.9","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-02","4.25",,,,," 1301","0.42",,,,,"55","48",,,"   10","  350",,,"12.1","14.1","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-03","5.82",,,,," 0703","0.00",,,,,"68","50",,,"  140","   10",,,"12.1","16.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-04","6.04",,,,," 1637","0.00",,,,,"64","50",,,"  130","   80",,,"16.1","19.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-05","2.24",,,,," 1506","0.00",,,,,"69","52",,,"  150","  110",,,"8.9","16.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-06","9.40",,,,," 1245","0.12",,,,,"75","55",,,"  330","  360",,,"23.9","31.1","    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-07","6.93",,,,," 1316","0.00",,,,,"73","51",,,"  150","  150",,,"15.0","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-08","8.05",,,,," 1554","0.12",,,,,"75","60",,,"  160","  160",,,"17.0","23.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-09","6.49",,,,," 1248","0.10",,,,,"80","65",,,"  180","  160",,,"15.0","23.0","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-10","5.82",,,,," 1535","0.00",,,,,"80","58",,,"  170","  170",,,"14.1","18.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-11","4.70",,,,," 1705","0.00",,,,,"87","70",,,"  270","  270",,,"13.0","17.0",,,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-12","4.25",,,,," 0752","0.00",,,,,"85","66",,,"  140","   80",,,"14.1","17.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-13","8.95",,,,," 0525","0.00",,,,,"82","67",,,"  350","  300",,,"21.9","28.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-14","4.70",,,,," 2342","0.00",,,,,"86","62",,,"  140","  150",,,"15.0","18.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-15","6.26",,,,," 0121","0.65",,,,,"70","63",,,"   70","  150",,,"13.0","16.1","    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-17","6.93",,,,," 1524","0.00",,,,,"76","62",,,"  330","   90",,,"13.0","16.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-18","5.82",,,,," 1123","0.00",,,,,"70","58",,,"  170","  190",,,"12.1","16.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-19","4.25",,,,," 1522","0.01",,,,,"82","64",,,"   10","   10",,,"16.1","21.9","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-20","6.93",,,,," 0929","0.14",,,,,"70","62",,,"  110","  100",,,"13.0","18.1","    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-21","7.61",,,,," 1715","0.63",,,,,"86","66",,,"  290","  280",,,"25.9","38.9","    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-22","8.28",,,,," 0540","0.00",,,,,"84","69",,,"  300","  290",,,"18.1","25.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-23","6.26",,,,," 1208","0.00",,,,,"90","67",,,"  330","  190",,,"18.1","25.9","    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-24","8.95",,,,," 1717","0.00",,,,,"80","62",,,"  300","  290",,,"16.1","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-25","4.70",,,,," 1529","0.00",,,,,"81","58",,,"  260","  220",,,"13.0","15.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-26","4.92",,,,," 1443","0.00",,,,,"77","62",,,"  140","   90",,,"13.0","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-27","6.93",,,,," 2138","1.04",,,,,"67","56",,,"   70","   70",,,"18.1","28.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-28","5.14",,,,," 2216","0.45",,,,,"68","58",,,"  120","  130",,,"8.1","10.1","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-29","4.92",,,,," 1156","0.01",,,,,"75","59",,,"  300","  310",,,"15.0","21.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-06-30","7.16",,,,," 1154","0.01",,,,,"80","61",,,"  150","  160",,,"21.0","25.9","    1",,"    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-01","5.82",,,,," 1844","0.37",,,,,"81","67",,,"  280","  270",,,"15.0","23.0","    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-02","2.68",,,,," 0842","0.00",,,,,"78","61",,,"  150","  290",,,"8.9","18.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-03","6.26",,,,," 0628","0.00",,,,,"79","61",,,"  350","  360",,,"14.1","18.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-04","3.13",,,,," 1151","0.00",,,,,"75","62",,,"  360","  350",,,"12.1","15.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-05","3.36",,,,," 1856","0.00",,,,,"82","60",,,"  290","  190",,,"8.9","13.0","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-06","4.47",,,,," 1543","0.01",,,,,"81","64",,,"  140","   90",,,"13.0","16.1","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-07","5.14",,,,," 1412","0.23",,,,,"85","71",,,"  160","  160",,,"17.0","23.0","    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-08","3.36",,,,," 1503","0.39",,,,,"86","70",,,"  320","  190",,,"10.1","16.1","    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-09","4.25",,,,," 1743","0.35",,,,,"73","65",,,"  140","  100",,,"10.1","16.1","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-10","9.62",,,,," 0908","0.00",,,,,"80","66",,,"  350","  340",,,"21.9","25.9","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-11","5.37",,,,," 0719","0.00",,,,,"84","63",,,"  360","  360",,,"13.0","16.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-12","3.36",,,,," 1305","0.00",,,,,"85","64",,,"  340","  280",,,"8.9","18.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-13","4.03",,,,," 1608","0.00",,,,,"83","65",,,"  130","  140",,,"14.1","17.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-14","3.58",,,,," 1838","0.92",,,,,"80","66",,,"  140","  140",,,"13.0","16.1","    1","    1","    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-15","8.50",,,,," 1858","0.00",,,,,"81","66",,,"  340","  340",,,"23.0","30.0","    1","    1",,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-16","6.04",,,,," 0710","0.00",,,,,"77","60",,,"   10","   20",,,"15.0","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-17","6.71",,,,," 1449","0.00",,,,,"79","59",,,"  150","  150",,,"16.1","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-18","5.59",,,,," 2104","0.42",,,,,"83","69",,,"  330","   80",,,"13.0","16.1","    1","    1","    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-19","3.80",,,,," 1541","0.00",,,,,"91","71",,,"  160","  170",,,"15.0","18.1","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-20","5.37",,,,," 1446","0.07",,,,,"90","74",,,"  270","  330",,,"15.0","38.9","    1",,"    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-21","4.03",,,,," 1811","0.25",,,,,"87","69",,,"  300","  300",,,"25.1","30.0","    1",,"    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-22","10.74",,,,," 0107","0.00",,,,,"81","64",,,"  300","  300",,,"18.1","23.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-24","4.92",,,,," 1306","0.00",,,,,"83","61",,,"  330","  330",,,"13.0","17.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-25","6.49",,,,," 0638","0.00",,,,,"83","62",,,"  160","  220",,,"12.1","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-26","5.37",,,,," 1150","0.35",,,,,"85","67",,,"  180","  170",,,"15.0","23.0","    1",,"    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-27","4.25",,,,," 1700","0.00",,,,,"83","70",,,"  150","  170",,,"13.0","16.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-28","2.24",,,,," 1220","0.00",,,,,"90","69",,,"  310","  310",,,"10.1","14.1","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-29","5.14",,,,," 1724","0.00",,,,,"92","71",,,"  180","  160",,,"12.1","15.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-30","4.25",,,,," 1334","0.69",,,,,"85","73",,,"  320","  170",,,"17.0","23.0","    1","    1","    1",,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-07-31","6.71",,,,," 1242","0.01",,,,,"86","69",,,"  310","  310",,,"17.0","21.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-01","6.26",,,,," 1311","0.00",,,,,"87","67",,,"  320","  320",,,"23.0","30.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-02","3.80",,,,," 1522","0.00",,,,,"86","63",,,"  180","  180",,,"12.1","17.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-03","4.47",,,,," 1551","0.00",,,,,"89","65",,,"  170","  190",,,"17.0","23.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-04","6.04",,,,," 1218","0.06",,,,,"89","69",,,"  270","  280",,,"18.1","29.1","    1",,"    1",,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-05","6.71",,,,," 1709","0.00",,,,,"85","63",,,"  300","  330",,,"17.0","21.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-06","4.92",,,,," 1302","0.00",,,,,"79","57",,,"  300","  290",,,"14.1","17.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-07","5.82",,,,," 1352","0.00",,,,,"81","63",,,"  130","  170",,,"15.0","18.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-08","3.36",,,,," 1642","0.00",,,,,"79","61",,,"  130","   60",,,"12.1","14.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-09","5.37",,,,," 1527","0.00",,,,,"82","61",,,"  150","  150",,,"13.0","17.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-10","6.26",,,,," 0618","0.00",,,,,"81","63",,,"  150","  150",,,"17.0","31.1","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-11","4.92",,,,," 1436","1.62",,,,,"76","69",,,"  310","  100",,,"15.0","28.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-12","8.95",,,,," 1736","0.00",,,,,"83","64",,,"  310","  310",,,"17.0","23.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-13","5.82",,,,," 1338","0.00",,,,,"81","63",,,"  290","  320",,,"14.1","18.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-14","4.25",,,,," 1806","0.00",,,,,"87","58",,,"  180","  180",,,"13.0","18.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-15","3.80",,,,," 1711","0.00",,,,,"90","65",,,"  170","  170",,,"15.0","19.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-16","3.58",,,,," 1525","0.05",,,,,"90","69",,,"  260","  260",,,"13.0","17.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-17","3.36",,,,," 1655","0.00",,,,,"91","70",,,"  170","  250",,,"10.1","14.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-18","4.92",,,,," 1517","0.00",,,,,"89","70",,,"  150","  150",,,"16.1","19.9","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-19","6.71",,,,," 1450","0.01",,,,,"85","69",,,"  130","  130",,,"18.1","23.0","    1","    1",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-20","9.84",,,,," 1439","0.00",,,,,"86","73",,,"  140","  150",,,"21.9","29.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-21","7.16",,,,," 0647","0.50",,,,,"84","67",,,"  340","  340",,,"21.0","25.9","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-22","9.40",,,,," 0654","0.00",,,,,"82","65",,,"  360","  350",,,"17.0","23.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-23","4.25",,,,," 1828","0.00",,,,,"83","64",,,"  130","  100",,,"12.1","17.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-24","3.58",,,,," 1423","0.00",,,,,"86","68",,,"  150","  160",,,"14.1","17.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-25","5.14",,,,," 1437","0.00",,,,,"86","69",,,"  140","  160",,,"16.1","21.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-26","7.61",,,,," 1207","0.00",,,,,"81","60",,,"  320","  310",,,"16.1","23.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-27","7.83",,,,," 1144","0.00",,,,,"78","60",,,"  310","  300",,,"17.0","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-28","5.82",,,,," 1241","0.00",,,,,"80","58",,,"  280","  310",,,"12.1","19.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-29","4.92",,,,," 1815","0.00",,,,,"84","57",,,"  160","  170",,,"12.1","16.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-30","2.46",,,,," 0628","0.01",,,,,"87","63",,,"  160","   20",,,"10.1","33.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-08-31","4.92",,,,," 1435","0.00",,,,,"90","71",,,"  310","  270",,,"15.0","21.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-01","4.03",,,,," 1314","0.00",,,,,"87","68",,,"  150","  100",,,"10.1","23.9","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-02","3.36",,,,," 1503","0.00",,,,,"89","66",,,"  180","  190",,,"12.1","16.1","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-03","4.92",,,,," 0857","0.01",,,,,"92","66",,,"  350","  350",,,"16.1","18.1","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-04","7.16",,,,," 1113","0.02",,,,,"82","69",,,"  110","  120",,,"15.0","21.0","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-05","4.92",,,,," 1313","0.00",,,,,"80","59",,,"  160","  250",,,"12.1","32.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-06","3.36",,,,," 0631","0.00",,,,,"85","57",,,"  160","  220",,,"14.1","55.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-07","5.14",,,,," 1638","0.01",,,,,"91","62",,,"  150","  170",,,"15.0","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-08","4.03",,,,," 1550","0.00",,,,,"95","70",,,"  160","  170",,,"16.1","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-09","4.47",,,,," 1646","0.00",,,,,"89","71",,,"  150","  160",,,"17.0","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-10","5.59",,,,," 1903","3.07",,,,,"75","66",,,"   30","   10",,,"17.0","21.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-11","7.61",,,,," 0801","0.04",,,,,"80","63",,,"  340","   20",,,"15.0","21.0","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-12","8.05",,,,," 2006","0.30",,,,,"77","60",,,"  120","  100",,,"17.0","29.1","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-13","6.26",,,,," 1913","0.11",,,,,"79","58",,,"  300","  290",,,"17.0","23.0","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-14","10.74",,,,," 1323","0.00",,,,,"72","55",,,"  300","  290",,,"25.1","33.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-15","4.25",,,,," 1447","0.00",,,,,"82","55",,,"  310","  300",,,"10.1","13.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-16","4.25",,,,," 1424","0.00",,,,,"85","60",,,"  310","  140",,,"8.9","12.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-17","3.80",,,,," 1552","0.00",,,,,"86","61",,,"  150","  150",,,"10.1","15.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-18","3.80",,,,," 1426","0.00",,,,,"83","58",,,"  130","  130",,,"13.0","16.1","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-19","4.03",,,,," 2201","0.01",,,,,"80","60",,,"  190","  190",,,"6.9","10.1","    1",,,,,,"    1",,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-20","10.29",,,,," 1115","0.00",,,,,"74","57",,,"  340","  340",,,"21.0","29.1",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-21","5.59",,,,," 0936","0.00",,,,,"70","54",,,"   60","  100",,,"15.0","19.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-22","5.59",,,,," 1434","0.00",,,,,"70","57",,,"  130","  120",,,"15.0","21.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-23","3.80",,,,," 0921","0.00",,,,,"78","53",,,"   20","   10",,,"13.0","17.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-24","5.59",,,,," 1532","0.00",,,,,"78","55",,,"   10","  150",,,"12.1","19.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-25","5.37",,,,," 1152","0.00",,,,,"70","58",,,"  110","   90",,,"14.1","17.0",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-26","6.26",,,,," 1158","0.00",,,,,"68","55",,,"  120","  100",,,"16.1","21.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-27","4.03",,,,," 1500","0.00",,,,,"68","47",,,"  130","  100",,,"10.1","19.9",,,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-28","3.13",,,,," 1007","0.00",,,,,"76","56",,,"  160","  210",,,"8.1","21.9","    1",,,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","2015-09-29","4.70",,,,," 1550","0.32",,,,,"80","65",,,"  150","  150",,,"14.1","17.0","    1","    1",,,,,,,
